year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2014	11440	26172	A&M-Corpus Chris	13	1115878	Bourque, Logen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1115878	Sr	S	5-10	115	0	115	32	96	36	250	0.240	1,310	18	18	298	 	3	30	1	132.0	20
2014	11440	26172	A&M-Corpus Chris	10	1226851	Brink, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1226851	Jr	OH	6-1	113	0	113	30	350	150	892	0.224	5	15	16	114	11	2	43	7	388.5	 
2014	11440	26172	A&M-Corpus Chris	4	1338780	Baresh, Ivy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1338780	So	OPP	5-9	112	0	112	30	379	218	1,206	0.133	31	29	28	399	30	4	25	3	424.5	1
2014	11440	26172	A&M-Corpus Chris	5	1459399	Parker, Shaquinn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1459399	Fr	MB	5-11	108	0	108	30	193	103	493	0.183	3	 	1	19	1	9	67	10	235.5	 
2014	11440	26172	A&M-Corpus Chris	17	1338784	King, Hailey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1338784	So	DS	5-8	106	0	106	3	1	4	14	-0.214	57	16	31	379	21	 	 	 	17.0	2
2014	11440	26172	A&M-Corpus Chris	11	1115876	Sanchez, Sarah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1115876	Sr	OH	5-11	106	0	106	30	142	49	371	0.251	10	17	16	79	1	13	57	5	200.5	5
2014	11440	26172	A&M-Corpus Chris	14	1115879	Ramirez, Renee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1115879	Sr	DS	5-6	90	0	90	 	1	0	2	0.500	12	3	20	149	4	 	 	 	4.0	 
2014	11440	26172	A&M-Corpus Chris	3	1338779	Maldonado, Shayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1338779	So	DS	5-7	89	0	89	2	1	4	25	-0.120	42	18	35	318	14	 	 	 	19.0	 
2014	11440	26172	A&M-Corpus Chris	9	1226850	Phelps, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1226850	Jr	RS	6-1	79	0	79	19	261	94	684	0.244	3	 	 	41	 	2	32	5	279.0	 
2014	11440	26172	A&M-Corpus Chris	15	1367894	Olivarez, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1367894	Jr	OH	5-8	68	0	68	3	13	14	58	-0.017	18	14	42	117	10	 	 	 	27.0	2
2014	11440	26172	A&M-Corpus Chris	12	1338786	Satterwhite, Haley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1338786	So	OPP	5-10	43	0	43	6	80	46	273	0.125	2	 	 	22	 	 	5	 	82.5	 
2014	11440	26172	A&M-Corpus Chris	18	1459402	Whitehead, Abby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1459402	Fr	MB	6-1	18	0	18	4	21	5	54	0.296	2	3	5	3	 	 	8	2	28.0	 
2014	11440	26172	A&M-Corpus Chris	6	1459400	Carlson, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11440&stats_player_seq=1459400	Fr	RS	6-0	15	0	15	3	32	12	70	0.286	2	 	 	1	 	 	7	 	35.5	 
